label,smile,brow_tension,jaw_open,eye_open
happy,0.772611,0.15578,0.484286,0.863024
happy,0.826422,0.0175,0.355495,0.671842
happy,0.602307,0.240126,0.210607,0.807528
happy,0.859114,0.185775,0.538876,0.523713
happy,0.943935,0.221087,0.325227,0.667967
happy,0.940184,0.205057,0.310583,1.0
happy,0.768332,0.426815,0.33032,0.771773
happy,0.634666,0.120609,0.330613,0.477941
happy,0.681642,0.099171,0.287044,0.84002
happy,0.719975,0.160795,0.234067,0.760594
happy,0.774151,0.342617,0.399512,0.82402
happy,0.783343,0.35089,0.178427,0.755353
happy,0.631032,0.043856,0.330425,0.557993
happy,0.845564,0.21775,0.254851,0.591526
happy,0.834559,0.209987,0.49593,0.600442
happy,1.0,0.129247,0.087757,0.716009
happy,0.948123,0.125537,0.187822,0.379191
happy,0.603949,0.172003,0.345109,0.74142
happy,0.913858,0.099543,0.440079,0.67596
happy,0.927719,0.227254,0.392172,0.74555
happy,0.662816,0.101996,0.344467,0.553785
happy,0.929785,0.059181,0.371966,0.731555
happy,0.684447,0.161967,0.369033,0.824267
happy,0.76578,0.232356,0.353269,1.0
happy,0.604949,0.0,0.515991,0.868342
happy,0.788271,0.059798,0.512335,0.817984
happy,0.834309,0.331138,0.281928,0.548333
happy,0.766857,0.186836,0.268626,0.711787
happy,0.602695,0.184141,0.459218,0.497224
happy,0.643475,0.095161,0.138729,0.726629
happy,0.721265,0.091387,0.403007,0.608359
happy,0.753715,0.140019,0.378067,0.831309
happy,0.586851,0.199567,0.299824,0.612177
happy,0.720211,0.137162,0.474617,0.659713
happy,0.70864,0.352755,0.418138,0.608675
happy,0.699629,0.208356,0.307948,0.605779
happy,0.722109,0.110611,0.517569,0.860657
happy,0.646067,0.27681,0.29961,0.533878
happy,0.724849,0.268076,0.493552,0.672151
happy,0.731163,0.273159,0.468876,0.463556
happy,0.881816,0.084345,0.469746,0.90297
happy,0.752955,0.123394,0.307426,0.854679
happy,0.64832,0.02765,0.402055,0.693481
happy,0.669343,0.286969,0.445722,0.705018
happy,0.722892,0.122629,0.324601,0.385666
happy,0.57083,0.121765,0.388423,0.398765
happy,0.700551,0.27332,0.340679,0.577324
happy,0.886518,0.291423,0.478283,0.678649
happy,0.68115,0.069161,0.289955,0.652992
happy,0.744114,0.306174,0.368003,0.705498
happy,0.623405,0.105001,0.329707,0.755727
happy,0.796619,0.163558,0.30597,0.398212
happy,0.991528,0.183738,0.200556,0.532008
happy,0.743413,0.135129,0.358148,0.49131
happy,0.727892,0.319745,0.271026,0.554904
happy,0.617759,0.114262,0.30643,0.855837
happy,0.867758,0.039623,0.31624,0.525508
happy,0.716226,0.113225,0.412576,0.670855
happy,0.890356,0.215493,0.53556,0.70921
happy,0.641287,0.349323,0.321636,0.423049
happy,0.796928,0.311001,0.24831,0.660487
happy,0.822961,0.199855,0.346851,0.470409
happy,0.608015,0.057606,0.450405,0.730439
happy,0.731163,0.296486,0.541566,0.721387
happy,0.602146,0.180162,0.085786,0.600264
happy,0.733722,0.030993,0.369646,0.805634
happy,0.668476,0.137252,0.445548,0.762509
happy,0.900829,0.312509,0.184802,0.607037
happy,0.617483,0.168664,0.154709,0.675901
happy,0.711628,0.263682,0.526174,0.927667
happy,0.476934,0.221028,0.348656,0.496574
happy,0.931037,0.155765,0.420599,0.846814
happy,0.72335,0.364029,0.103553,0.86795
happy,0.592827,0.287422,0.231721,0.650997
happy,0.848132,0.28952,0.568573,0.922768
happy,0.637389,0.171985,0.452715,0.727562
happy,0.671106,0.222107,0.44521,0.829376
happy,0.933588,0.122891,0.348042,0.769759
happy,0.588603,0.140428,0.307389,0.53542
happy,0.582216,0.327141,0.170724,0.848305
happy,0.83038,0.118395,0.443191,0.603601
happy,0.707373,0.145589,0.271057,0.843134
happy,0.771557,0.261031,0.387157,1.0
happy,0.625613,0.257394,0.547436,0.612138
happy,0.752818,0.370068,0.60735,0.922569
happy,1.0,0.253872,0.383468,0.884503
happy,0.971411,0.141219,0.616919,0.757159
happy,0.649883,0.374795,0.341695,0.59865
happy,0.865594,0.161422,0.246569,0.913753
happy,0.602279,0.208615,0.502303,0.774229
happy,0.625288,0.154769,0.277356,0.828605
happy,0.610907,0.439104,0.319719,0.690919
happy,0.595864,0.23185,0.300878,0.620917
happy,0.550343,0.349382,0.362375,0.533569
happy,0.673293,0.281611,0.342628,0.763892
happy,0.61492,0.303829,0.158871,0.683044
happy,0.523935,0.240759,0.406185,0.695269
happy,0.812324,0.287671,0.218444,0.637178
happy,0.627822,0.31266,0.10181,0.530568
happy,0.656707,0.152221,0.517636,0.548417
happy,0.716081,0.20201,0.428883,0.686327
happy,0.777306,0.20249,0.381092,0.72376
happy,0.549513,0.220875,0.330677,0.663845
happy,0.811126,0.296323,0.516058,0.73062
happy,0.74424,0.226313,0.180357,0.650296
happy,0.6142,0.409263,0.46391,0.749578
happy,0.916668,0.329679,0.393299,0.85084
happy,0.801845,0.325987,0.318058,0.723106
happy,0.802268,0.288017,0.268063,0.749789
happy,0.664602,0.208202,0.130164,0.387645
happy,0.691949,0.20254,0.217067,1.0
happy,0.619977,0.090977,0.336555,0.616603
happy,0.785157,0.092794,0.438948,0.498485
happy,0.655263,0.164456,0.216653,0.749107
happy,0.744044,0.261395,0.209206,0.645337
happy,0.725066,0.273155,0.354674,0.763939
happy,0.814044,0.320657,0.372204,0.446903
happy,0.687652,0.365716,0.303759,0.791686
happy,0.975446,0.174862,0.333988,0.628189
happy,0.89829,0.211173,0.249697,0.633295
happy,0.667356,0.063974,0.436438,0.856287
happy,0.963992,0.156797,0.474868,1.0
happy,0.50489,0.098432,0.240234,0.986819
happy,0.812473,0.205098,0.327568,0.626017
happy,0.621756,0.170597,0.196968,0.792306
happy,0.774756,0.23507,0.58299,0.872363
happy,0.845446,0.272169,0.33467,0.876153
happy,0.799693,0.1748,0.353109,0.760391
happy,0.684437,0.297413,0.68301,0.549611
happy,0.680992,0.181579,0.373251,0.604988
happy,0.891276,0.189302,0.482222,0.819718
happy,0.712122,0.257684,0.640735,0.655402
happy,0.666905,0.423511,0.332738,0.571229
happy,0.511801,0.263848,0.382904,0.454864
happy,0.777932,0.017158,0.427924,0.878577
happy,0.767612,0.347811,0.147614,0.410375
happy,0.868457,0.046339,0.328289,0.950912
happy,0.828229,0.175439,0.324835,0.857964
happy,0.645242,0.230373,0.365334,0.733366
happy,0.722911,0.119281,0.168595,0.841142
happy,0.710056,0.305374,0.418972,0.389396
happy,0.818336,0.167388,0.443017,0.552774
happy,0.850968,0.384022,0.115419,0.669975
happy,0.768324,0.282728,0.446339,0.597933
happy,0.76914,0.287612,0.25308,0.709452
happy,0.717134,0.199711,0.113301,0.79374
happy,0.734773,0.279087,0.462867,0.815256
happy,0.852729,0.288094,0.534244,0.645751
happy,0.533749,0.198982,0.362668,0.812
happy,0.787901,0.171837,0.47901,0.678991
happy,0.589415,0.0,0.281042,1.0
happy,0.746621,0.149159,0.363482,0.472286
happy,0.947986,0.083789,0.226717,0.633612
happy,0.911498,0.30884,0.431985,0.777054
happy,0.518477,0.352611,0.405442,0.630111
happy,0.628928,0.253871,0.210471,0.645092
happy,0.982811,0.150751,0.379084,0.688662
happy,0.91345,0.146668,0.473582,0.862627
happy,0.82876,0.180114,0.459104,0.600368
happy,0.484963,0.268826,0.24616,0.701429
happy,0.787901,0.346499,0.199551,0.876151
happy,0.797299,0.166012,0.31968,0.713924
happy,0.873147,0.245139,0.24735,0.57862
happy,0.751365,0.067617,0.597845,0.953811
happy,0.737119,0.277672,0.136971,1.0
happy,0.618556,0.069796,0.70409,0.666943
happy,0.864375,0.112525,0.372887,0.820139
happy,0.827641,0.226073,0.385083,0.763873
happy,0.849807,0.370819,0.311973,0.688513
happy,0.691197,0.188583,0.342478,0.766671
happy,0.72539,0.422492,0.449874,0.779299
happy,0.869351,0.198322,0.554478,0.576913
happy,0.637411,0.261247,0.388013,0.67439
happy,0.673671,0.14793,0.614399,0.822595
happy,0.463478,0.276477,0.471253,0.841556
happy,0.692063,0.251735,0.515996,0.744839
happy,0.705567,0.200638,0.457394,0.561754
happy,0.85502,0.119764,0.364371,0.632217
happy,0.770366,0.098913,0.300723,0.69942
happy,0.615579,0.09785,0.519124,0.779753
happy,0.754587,0.217108,0.306183,0.790068
happy,0.789183,0.12591,0.330687,0.704884
happy,0.776222,0.06422,0.436749,0.681804
happy,0.821615,0.156585,0.199956,0.480866
happy,0.501737,0.113796,0.400932,0.93071
happy,0.733278,0.073292,0.374578,0.684612
happy,0.81034,0.080355,0.372937,0.606807
happy,0.860252,0.138353,0.38386,0.760438
happy,0.915219,0.173256,0.298774,0.556017
happy,0.549097,0.225035,0.431126,0.843622
happy,0.806349,0.472342,0.541333,0.806835
happy,0.820783,0.283259,0.217953,0.745849
happy,0.712091,0.187831,0.348492,0.747194
happy,0.65817,0.112213,0.251554,0.844449
happy,0.708372,0.110112,0.480617,0.742181
happy,0.767939,0.215368,0.1479,0.591721
happy,0.606547,0.102162,0.376884,1.0
happy,0.906323,0.350958,0.209787,0.851687
happy,0.754497,0.098723,0.274026,0.805679
happy,1.0,0.20048,0.338184,0.852868
happy,0.672687,0.300078,0.489658,0.917342
happy,0.769278,0.165641,0.179439,0.974561
happy,0.465912,0.235289,0.392739,0.684338
happy,0.902503,0.437067,0.368515,0.832979
happy,0.865551,0.198785,0.382339,0.743591
happy,0.680662,0.28214,0.4594,0.688241
happy,0.910299,0.066388,0.205243,0.935048
happy,0.620593,0.316079,0.235694,0.793913
happy,0.791437,0.183776,0.358789,0.67388
happy,0.553035,0.269436,0.242253,0.898431
happy,0.866912,0.110879,0.488481,0.693583
happy,0.492946,0.276422,0.304193,0.618642
happy,0.801497,0.297961,0.342225,0.728605
happy,0.526341,0.188389,0.293943,0.678247
happy,0.863354,0.258788,0.483019,0.562461
happy,0.620906,0.271915,0.264914,0.868157
happy,0.5994,0.232552,0.378956,0.328417
happy,0.757706,0.31846,0.369543,0.742823
happy,0.785903,0.189747,0.372479,0.577523
happy,0.831679,0.209463,0.279629,0.593289
happy,0.730456,0.199626,0.19861,0.615051
happy,1.0,0.25873,0.286198,0.605846
happy,0.633853,0.166279,0.361271,0.771818
happy,0.942302,0.269663,0.098128,0.477596
happy,0.519334,0.139413,0.374099,0.709935
happy,0.491212,0.217598,0.08508,0.705962
happy,0.822898,0.222536,0.458208,0.589969
happy,0.6811,0.143397,0.330739,0.473716
happy,0.817561,0.348054,0.361695,0.573103
happy,0.717632,0.083311,0.344531,0.512836
happy,0.717121,0.167306,0.041908,0.927843
happy,0.957702,0.168386,0.513859,0.744685
happy,0.822961,0.268417,0.154889,0.768056
happy,0.749723,0.3032,0.525924,0.621204
happy,0.523267,0.159248,0.119908,0.806048
happy,0.710149,0.32741,0.29801,0.955623
happy,0.491842,0.235249,0.264479,0.667798
happy,0.964461,0.128189,0.359505,0.69982
happy,0.875162,0.144958,0.277672,0.515237
happy,0.807476,0.258685,0.035979,0.612859
happy,0.792567,0.161938,0.322142,0.575149
happy,0.86337,0.503963,0.260494,0.601947
happy,0.716406,0.302309,0.523929,0.744743
happy,0.770753,0.310319,0.264605,0.796508
happy,0.632229,0.179943,0.497808,0.600581
happy,0.695292,0.071069,0.139653,0.809902
happy,0.659171,0.252698,0.311134,0.607284
happy,0.897426,0.109513,0.414217,0.500046
happy,0.729577,0.212779,0.487738,0.687015
happy,0.75998,0.336319,0.299007,0.854451
happy,0.93252,0.265763,0.39172,0.726912
happy,0.85517,0.12545,0.254999,0.54178
happy,0.665089,0.156001,0.560018,0.774622
happy,0.805928,0.136629,0.472323,0.776371
happy,0.767839,0.156285,0.228023,0.736902
happy,0.744994,0.10884,0.352958,0.678475
happy,0.861618,0.11364,0.285402,0.605051
happy,0.805185,0.249229,0.196036,0.675995
happy,0.706893,0.232253,0.225844,0.757581
happy,0.797347,0.117893,0.554993,0.586658
happy,0.741329,0.270947,0.406453,0.537352
happy,0.764148,0.083974,0.323939,0.497526
happy,0.976926,0.365726,0.395117,0.546039
happy,0.668691,0.475376,0.311203,0.62123
happy,0.902391,0.03077,0.096998,0.79295
happy,0.562306,0.243862,0.480133,0.660191
happy,0.942358,0.130654,0.186989,0.677285
happy,0.755258,0.105012,0.487851,0.503654
happy,0.785578,0.380646,0.484887,0.893635
happy,0.909499,0.252979,0.464725,0.716673
happy,0.394675,0.218173,0.04594,0.468973
happy,0.738369,0.3038,0.180507,0.371541
happy,0.600542,0.031538,0.365393,0.471773
happy,0.778876,0.317159,0.386917,0.698811
happy,0.911352,0.242766,0.419778,0.765211
happy,0.420673,0.122959,0.539144,0.562096
happy,0.835942,0.134638,0.355922,0.464336
happy,0.61752,0.197601,0.372462,0.508049
happy,0.535488,0.26866,0.428002,0.802614
happy,0.934295,0.311957,0.438816,0.812326
happy,0.752021,0.206487,0.425328,0.834807
happy,0.980008,0.243637,0.423561,0.875271
happy,0.787521,0.135203,0.335168,0.701812
happy,0.691937,0.108418,0.477881,0.915426
happy,0.643283,0.408949,0.166557,0.773215
happy,0.812406,0.120894,0.496137,0.697221
happy,0.759583,0.094138,0.086201,0.543311
happy,0.885672,0.037952,0.277198,0.621289
happy,0.581674,0.179589,0.359343,0.707265
happy,0.864904,0.24908,0.598728,0.92339
happy,0.785827,0.237381,0.342212,0.795432
happy,0.708445,0.221525,0.477785,0.883969
happy,0.873406,0.174009,0.374376,0.527338
happy,0.529949,0.216295,0.545668,0.358116
happy,0.619498,0.311074,0.422391,0.76947
happy,0.784653,0.349251,0.314289,0.694449
happy,0.684901,0.080987,0.605373,0.615055
happy,0.562607,0.266069,0.080928,0.725332
happy,0.529035,0.189321,0.372538,0.476899
happy,0.823683,0.280042,0.410241,0.498939
happy,0.937009,0.19084,0.538602,0.744217
happy,0.928115,0.27907,0.234393,0.875278
happy,0.674802,0.131166,0.217658,0.77192
happy,0.793156,0.232572,0.112031,0.984361
happy,0.825996,0.240842,0.351631,0.647911
happy,0.809322,0.344287,0.193366,0.752782
happy,0.725239,0.247337,0.193329,0.681537
happy,0.836321,0.351567,0.393495,0.953298
happy,0.743725,0.245961,0.214006,0.774637
happy,0.68436,0.319385,0.160445,0.385195
happy,0.519881,0.305286,0.311317,0.723944
happy,0.73126,0.309022,0.179264,0.593894
happy,0.723898,0.284557,0.295218,0.758216
happy,0.864834,0.227101,0.310579,0.762239
happy,0.727415,0.069995,0.303256,0.524655
happy,0.891338,0.151798,0.112185,0.763535
happy,0.962146,0.100518,0.438077,0.473147
happy,0.70069,0.194023,0.338687,0.798795
happy,0.804952,0.298981,0.441438,0.794832
happy,0.67336,0.160942,0.231312,0.787336
happy,0.838782,0.232891,0.392341,0.454724
happy,0.829302,0.144375,0.438868,0.696749
happy,0.840628,0.186492,0.407198,0.638608
happy,0.914335,0.116065,0.2552,0.549802
happy,0.813211,0.179655,0.327669,0.813641
happy,0.768924,0.299506,0.320354,0.881675
happy,0.726847,0.192615,0.589218,0.583241
happy,0.790656,0.057964,0.348165,0.562847
happy,0.896513,0.223028,0.284223,0.675634
happy,0.668497,0.287967,0.318207,0.758555
happy,0.78456,0.241321,0.578602,0.612185
happy,0.766562,0.041847,0.37154,0.66396
happy,0.909526,0.253136,0.256118,0.587462
happy,0.877528,0.149012,0.278423,0.690806
happy,0.809275,0.172684,0.357333,0.639497
happy,0.583034,0.041625,0.158171,0.586152
happy,0.767939,0.237471,0.322921,0.977592
happy,0.686365,0.269463,0.253193,0.630153
happy,0.795114,0.126059,0.176097,0.443397
happy,0.558151,0.282397,0.346342,0.6126
happy,0.680482,0.059843,0.287551,0.6643
happy,0.822489,0.514603,0.382536,0.604053
happy,0.809488,0.23453,0.222238,0.639158
happy,0.736666,0.125309,0.334239,0.865744
happy,0.882972,0.140533,0.335203,0.702781
happy,0.721285,0.224398,0.170413,0.70074
happy,0.63512,0.250756,0.286804,0.437926
happy,0.793058,0.088765,0.43772,0.47831
happy,0.849826,0.109648,0.662185,0.764409
happy,0.941484,0.282209,0.385836,0.481281
happy,0.901204,0.251311,0.355922,0.772105
happy,0.786935,0.272568,0.235344,0.781457
happy,0.668698,0.093345,0.358851,0.501606
happy,0.711172,0.112988,0.305033,0.829108
happy,0.778766,0.197751,0.406284,0.59543
happy,0.854205,0.264835,0.441365,0.622683
happy,0.750672,0.314303,0.376138,0.766621
happy,0.666289,0.127938,0.281486,0.518516
happy,0.795896,0.218101,0.295163,0.887716
happy,0.55811,0.353867,0.427919,0.688144
happy,0.823796,0.383097,0.337899,1.0
happy,0.65943,0.0,0.260361,0.974342
happy,0.906662,0.170253,0.166624,0.70497
happy,0.761226,0.19014,0.075462,0.616173
happy,0.787225,0.265744,0.206008,0.567554
happy,0.734362,0.293198,0.504594,0.597365
happy,0.707737,0.254737,0.39879,0.611586
happy,0.564064,0.140917,0.269461,0.85953
happy,0.690088,0.073824,0.433675,0.823217
happy,0.925642,0.206494,0.287191,0.66016
happy,0.518174,0.198895,0.19578,0.651694
happy,0.705299,0.014544,0.419203,0.562702
happy,0.785597,0.159595,0.42925,0.578343
happy,0.916819,0.169318,0.463397,0.889955
happy,0.643186,0.278405,0.227911,0.655286
happy,0.786591,0.222304,0.301693,0.525093
happy,0.747198,0.100125,0.494346,0.576203
happy,0.703467,0.196726,0.070336,0.597195
happy,0.836761,0.314595,0.386908,0.723739
happy,0.740195,0.147174,0.516747,0.8746
happy,0.637547,0.189799,0.455864,0.729147
happy,0.78072,0.276831,0.391427,0.571055
happy,0.81416,0.25786,0.37172,0.678364
happy,0.724243,0.080798,0.235774,0.594875
happy,0.988417,0.260641,0.313204,0.820877
happy,0.849909,0.180073,0.451828,0.642661
happy,0.547503,0.17594,0.430072,0.953614
happy,0.536156,0.013808,0.17656,0.620385
happy,0.846191,0.39842,0.517057,0.461601
happy,0.622991,0.289943,0.326792,0.758512
happy,0.674993,0.327539,0.248771,0.665786
happy,0.640756,0.317728,0.271171,0.778686
happy,0.896814,0.217745,0.142952,0.890427
happy,0.813998,0.323798,0.279333,0.75529
happy,1.0,0.0,0.434199,0.692334
happy,1.0,0.353149,0.222668,0.686141
happy,0.669729,0.088077,0.163732,0.597646
happy,0.854577,0.051299,0.487264,0.371485
happy,0.607427,0.328188,0.456081,0.773169
happy,0.70773,0.202858,0.683238,1.0
happy,0.862307,0.269909,0.283626,0.576616
happy,0.662201,0.027338,0.39191,0.413065
happy,0.663137,0.029022,0.356272,0.763458
happy,0.644623,0.129314,0.388357,0.55242
happy,0.628978,0.219683,0.372757,0.681693
happy,0.808992,0.158385,0.410046,0.900097
happy,0.700999,0.312883,0.515005,0.509268
happy,0.865531,0.131118,0.514255,0.826629
happy,0.68711,0.106325,0.296714,0.845955
happy,0.807123,0.299953,0.370721,0.59889
happy,0.734242,0.233031,0.490756,0.845552
happy,0.604061,0.236294,0.062879,0.675247
happy,0.744403,0.128229,0.420156,0.532673
happy,0.700248,0.206823,0.459366,0.705563
happy,0.959566,0.008083,0.366479,0.871124
happy,0.883323,0.216335,0.389985,0.710668
happy,0.747625,0.265009,0.490097,0.557111
happy,0.871724,0.090855,0.612884,0.759094
happy,0.917451,0.149563,0.291747,0.689578
happy,0.838348,0.2451,0.612412,0.752547
happy,0.727645,0.088954,0.279292,0.733378
happy,0.774197,0.253153,0.433754,0.575312
happy,0.775351,0.161003,0.416639,1.0
happy,0.677022,0.37673,0.328837,0.671833
happy,0.946258,0.004195,0.638706,0.754868
happy,0.552683,0.224036,0.268117,0.441404
happy,0.819323,0.14326,0.198406,0.983816
happy,0.704902,0.22105,0.512711,0.685328
happy,0.705751,0.128976,0.518158,0.749304
happy,0.856193,0.075643,0.306854,0.882623
happy,0.830211,0.211438,0.321542,0.656047
happy,0.872802,0.086414,0.308947,0.695785
happy,0.819562,0.311479,0.448063,0.926917
happy,0.751803,0.079405,0.522718,0.630274
happy,0.758557,0.16185,0.503295,0.700592
happy,0.708947,0.220816,0.524321,0.57057
happy,1.0,0.263391,0.199979,0.512198
happy,0.85331,0.101334,0.435997,0.610857
happy,0.726722,0.140242,0.399807,0.925499
happy,0.910962,0.371183,0.327023,0.508829
happy,0.653922,0.242479,0.249789,0.814425
happy,0.886908,0.369992,0.386678,0.765348
happy,0.657172,0.113066,0.419348,0.649373
happy,0.660677,0.237396,0.072132,0.714527
happy,0.878707,0.132389,0.227637,0.84146
happy,0.780474,0.290206,0.263919,0.833717
happy,0.641289,0.220234,0.43028,0.76039
happy,1.0,0.221089,0.411164,0.871111
happy,0.558229,0.296122,0.318621,0.71632
happy,0.799466,0.078232,0.431235,0.709638
happy,0.784652,0.331524,0.301659,0.764114
happy,0.890871,0.193113,0.501356,0.572912
happy,0.896366,0.193398,0.407645,0.55007
happy,0.774698,0.259422,0.220238,0.240751
happy,0.634269,0.043471,0.158597,0.488861
happy,0.648658,0.036934,0.549014,0.601622
happy,0.731524,0.08283,0.317774,0.861819
happy,0.794951,0.301561,0.347796,0.733212
happy,0.653516,0.176541,0.313496,0.797192
happy,0.719921,0.150301,0.35405,0.743278
happy,0.629445,0.140364,0.61814,0.833087
happy,0.590121,0.224802,0.295179,0.477084
happy,0.692366,0.078261,0.476177,0.800024
happy,0.849487,0.161063,0.156847,0.562718
happy,0.841905,0.214322,0.306852,0.626002
happy,0.75013,0.111386,0.295051,0.938792
happy,1.0,0.244601,0.134319,0.964622
happy,0.717776,0.015,0.275484,0.824825
happy,0.634519,0.176953,0.363467,0.390712
happy,0.923409,0.182228,0.31714,0.840311
happy,0.470472,0.256657,0.350477,0.685237
happy,0.694108,0.281881,0.086304,0.714492
happy,0.806436,0.314205,0.606968,0.48591
happy,0.603364,0.251126,0.461643,0.753753
happy,0.853856,0.127151,0.45301,0.625067
happy,0.662546,0.216575,0.14531,0.889174
happy,0.858523,0.313034,0.076237,0.649693
happy,0.866021,0.096429,0.498884,0.840181
happy,1.0,0.099667,0.364954,0.550802
happy,0.713897,0.154603,0.055437,1.0
happy,0.5888,0.170882,0.443368,0.593631
