label_confidence,wpm,fillers_density,continuity,eye_contact,posture,voice_variation
poor,63.5119,0.115187,0.708301,0.648025,0.471791,0.206909
poor,114.9223,0.140472,0.654042,0.161692,0.440269,0.265927
poor,67.8557,0.104081,0.859139,0.477987,0.694683,0.227437
poor,93.9017,0.101438,0.303151,0.157245,0.653261,0.405851
poor,80.1334,0.11904,0.434347,0.417962,0.492044,0.349153
poor,96.2408,0.132305,0.505694,0.474837,0.233347,0.523799
poor,102.0474,0.11139,0.160527,0.18546,0.647577,0.243034
poor,66.2933,0.121149,0.352119,0.632263,0.382433,0.230706
poor,112.6843,0.063075,0.271288,0.3107,0.565435,0.000368
poor,69.9795,0.114712,0.341464,0.271555,0.028638,0.098153
poor,94.8865,0.117911,0.311179,0.681475,0.263089,0.097536
poor,118.0604,0.096344,0.350636,0.318973,0.670615,0.41993
poor,82.7481,0.088727,0.466228,0.152752,0.388863,0.200798
poor,112.1031,0.126223,0.390742,0.307209,0.532858,0.112222
poor,103.8296,0.087363,0.275508,0.158633,0.689412,0.176537
poor,119.6053,0.074591,0.502417,0.828535,0.188523,0.0
poor,114.2989,0.065196,0.446273,0.232816,0.453633,0.05742
poor,92.3009,0.103494,0.268504,0.209983,0.330523,0.0
poor,88.6616,0.093564,0.378081,0.295725,0.39602,0.101638
poor,105.3659,0.133079,0.366412,0.44704,0.352077,0.254823
poor,118.4867,0.10526,0.130785,0.440799,0.646573,0.166761
poor,109.9345,0.069297,0.182603,0.378234,0.048705,0.164034
poor,114.3026,0.032707,0.219691,0.143594,0.387336,0.145142
poor,115.987,0.11863,0.539149,0.379126,0.478646,0.070703
poor,107.8582,0.056639,0.600368,0.587229,0.442173,0.173568
poor,101.0046,0.004154,0.504406,0.327329,0.389874,0.30598
poor,93.8785,0.055794,0.424548,0.363511,0.422987,0.224288
poor,110.5905,0.057419,0.481626,0.607986,0.053078,0.226947
poor,86.2193,0.078879,0.287135,0.31609,0.768251,0.010335
poor,77.4558,0.050942,0.760935,0.257532,0.394872,0.139583
poor,80.8337,0.082945,0.892484,0.628414,0.229412,0.297136
poor,82.5272,0.036709,0.633512,0.582019,0.60921,0.12952
poor,92.4984,0.112493,0.520469,0.271273,0.076186,0.217081
poor,111.1851,0.054072,0.564977,0.416308,0.55003,0.330796
poor,84.583,0.041491,0.353966,0.527825,0.291599,0.095894
poor,67.6797,0.142579,0.598628,0.503979,0.593545,0.286506
poor,91.3351,0.085087,0.373038,0.876948,0.511182,0.13043
poor,101.9825,0.059674,0.720811,0.217786,0.500217,0.359897
poor,100.7715,0.092834,0.451944,0.338712,0.28466,0.132577
poor,117.1939,0.086744,0.308557,0.24674,0.620074,0.301341
poor,103.4049,0.082274,0.553205,0.221288,0.348077,0.345471
poor,108.1142,0.060543,0.296005,0.37174,0.745226,0.0
poor,99.175,0.048719,0.33582,0.277114,0.315898,0.119931
poor,95.1081,0.073942,0.186758,0.505974,0.550574,0.326476
poor,71.889,0.098968,0.571676,0.14376,0.401835,0.18256
poor,122.6323,0.147735,0.150416,0.848785,0.216955,0.347101
poor,109.5575,0.060129,0.538788,0.328493,0.510866,0.234601
poor,112.9451,0.092262,0.419783,0.569213,0.516079,0.309772
poor,85.0312,0.058642,0.34781,0.225836,0.55724,0.346398
poor,92.673,0.132928,0.696324,0.39868,0.235622,0.436306
poor,94.0847,0.093785,0.388871,0.172042,0.106272,0.29493
poor,83.249,0.181786,0.254507,0.098524,0.502028,0.429397
poor,95.9688,0.107167,0.118161,0.214498,0.185277,0.0
poor,96.7547,0.022715,0.212005,0.242561,0.233743,0.259461
poor,99.5837,0.116814,0.585429,0.578163,0.399616,0.24552
poor,102.6727,0.09425,0.378505,0.283511,0.236488,0.263243
poor,93.5898,0.070105,0.330796,0.10792,0.595768,0.211793
poor,82.058,0.114256,0.349119,0.0687,0.604244,0.119435
poor,88.8665,0.091235,0.655666,0.354007,0.160177,0.281582
poor,87.7252,0.146638,0.449798,0.0,0.471473,0.49169
poor,118.6388,0.144929,0.266443,0.53243,0.255601,0.233643
poor,75.9057,0.070666,0.328276,0.529711,0.560144,0.241523
poor,74.7437,0.080651,0.315699,0.523935,0.635637,0.358458
poor,83.6717,0.007814,0.131947,0.634325,0.319749,0.087391
poor,119.6399,0.127955,0.454401,0.291319,0.37358,0.234074
poor,119.0007,0.102674,0.580685,0.583854,0.166065,0.313229
poor,90.5815,0.014517,0.066929,0.146376,0.506245,0.21707
poor,97.7655,0.148528,0.221564,0.344513,0.460887,0.089559
poor,95.4249,0.042002,0.703783,0.213677,0.80628,0.195129
poor,110.4208,0.088401,0.444466,0.233194,0.423825,0.2477
poor,83.2361,0.086249,0.340182,0.809933,0.382054,0.431785
poor,92.0657,0.097779,0.212154,0.260585,0.442107,0.437901
poor,98.3297,0.131512,0.565331,0.67548,0.388192,0.558533
poor,87.7191,0.067006,0.23219,0.816205,0.56389,0.149882
poor,113.7353,0.110631,0.803903,0.040433,0.346928,0.130622
poor,65.3948,0.12181,0.401329,0.497926,0.871954,0.147013
poor,88.6827,0.09356,0.627705,0.236657,0.273808,0.358578
poor,100.6796,0.028658,0.229429,0.650247,0.480386,0.085671
poor,92.4439,0.090397,0.582432,0.078347,0.23181,0.240943
poor,93.5025,0.107156,0.228689,0.421426,0.618317,0.273023
poor,97.0867,0.087123,0.299727,0.3356,0.651941,0.182146
poor,81.6529,0.075233,0.486153,0.275297,0.497061,0.278427
poor,108.3347,0.132707,0.629255,0.163152,0.219293,0.188634
poor,88.2324,0.05585,0.370495,0.255097,0.26563,0.152632
poor,112.6768,0.095977,0.894926,0.384102,0.341987,0.20062
poor,98.8474,0.103058,0.823808,0.180936,0.571809,0.231163
poor,71.4335,0.113121,0.678172,0.178565,0.398213,0.0
poor,76.1179,0.121441,0.366045,0.128239,0.445892,0.121638
poor,87.9377,0.11218,0.240888,0.168927,0.430816,0.345411
poor,113.5724,0.070048,0.618728,0.193172,0.765242,0.029934
poor,114.9272,0.070305,0.812384,0.468264,0.196797,0.121664
poor,106.7177,0.121579,0.437271,0.358932,0.551671,0.21977
poor,75.5974,0.065611,0.492322,0.593096,0.723196,0.316929
poor,99.3094,0.112464,0.329985,0.319354,0.235174,0.012689
poor,100.0032,0.095565,0.573777,0.459222,0.448529,0.283492
poor,94.3598,0.102387,0.319294,0.423941,0.533684,0.099548
poor,95.7775,0.071292,0.355229,0.125014,0.653155,0.359853
poor,103.0615,0.149166,0.415936,0.956352,0.354494,0.238279
poor,89.0333,0.10117,0.600411,0.327217,0.755344,0.235872
poor,99.0573,0.06273,0.52533,0.323195,0.278352,0.083529
poor,135.0765,0.082096,0.187743,0.210356,0.389686,0.282
poor,103.3219,0.110298,0.333925,0.418088,0.224788,0.107054
poor,81.2344,0.054348,0.641558,0.487722,0.595333,0.205897
poor,106.6521,0.037161,0.605356,0.385424,0.525422,0.257003
poor,80.1942,0.045059,0.32183,0.462983,0.538018,0.0
poor,80.2835,0.068303,0.385685,0.07759,0.11559,0.076725
poor,96.2938,0.054582,0.429155,0.561711,0.139644,0.169033
poor,110.3714,0.077452,0.346739,0.582699,0.33876,0.365674
poor,101.4345,0.079715,0.536344,0.41409,0.604177,0.117748
poor,95.6181,0.088155,0.576747,0.144964,0.603395,0.269949
poor,75.2461,0.126248,0.852137,0.550367,0.685397,0.212806
poor,70.0774,0.034676,0.495915,0.231604,0.217085,0.190588
poor,104.2338,0.046417,0.369202,0.651974,0.184942,0.330464
poor,87.729,0.106374,0.647519,0.498256,0.581832,0.027261
poor,111.7049,0.064419,0.496718,0.401649,0.497025,0.250544
poor,82.3429,0.049504,0.607023,0.387167,0.629875,0.19329
poor,73.9225,0.118984,0.383333,0.418401,0.270508,0.446645
poor,81.8515,0.079877,0.469341,0.131564,0.466104,0.441787
poor,87.6431,0.101854,0.0,0.342214,0.337392,0.077225
poor,111.2218,0.080213,0.418054,0.274561,0.016637,0.030202
poor,109.4164,0.026701,0.312063,0.270056,0.748724,0.315291
poor,86.6424,0.129135,0.316707,0.55182,0.128225,0.360989
poor,88.908,0.059145,0.410914,0.405469,0.30105,0.283093
poor,86.2551,0.108611,0.5296,0.337815,0.311724,0.222731
poor,103.2538,0.151854,0.619096,0.545198,1.0,0.277394
poor,102.2697,0.11112,0.268386,0.26122,0.298766,0.297142
poor,92.3874,0.094147,0.645742,0.52263,0.367656,0.099501
poor,112.0291,0.113217,0.160874,0.287369,0.433103,0.316824
poor,108.6515,0.098517,0.555345,0.362827,0.26523,0.16081
poor,95.2849,0.08896,0.110597,0.270503,0.411241,0.157795
poor,91.2976,0.10464,0.255788,0.024392,0.330366,0.314617
poor,120.3133,0.113464,0.185713,0.303527,0.451327,0.226639
poor,103.0896,0.062489,0.46169,0.434065,0.565134,0.079142
poor,89.8226,0.008885,0.338137,0.245117,0.196083,0.224842
poor,94.1608,0.022224,0.488791,0.164335,0.497138,0.007722
poor,95.4501,0.081505,0.504558,0.374939,0.348967,0.0
poor,72.8419,0.072483,0.44851,0.22835,0.525042,0.158117
poor,80.5248,0.081657,0.490655,0.414977,0.775676,0.099664
poor,93.8978,0.102784,0.445784,0.249876,0.090149,0.123375
poor,78.8945,0.038202,0.306778,0.140582,0.516757,0.290164
poor,81.4418,0.082193,0.115516,0.251132,0.479796,0.323741
poor,84.3043,0.121556,0.177175,0.100474,0.541932,0.450668
poor,102.4015,0.08879,0.054867,0.0,0.425882,0.146291
poor,78.4125,0.091966,0.470724,0.538883,0.42732,0.384259
poor,95.1199,0.08654,0.641576,0.154312,0.962889,0.256289
poor,100.7124,0.105753,0.787885,0.508501,0.078989,0.410521
poor,89.8866,0.093215,0.219734,0.45524,0.269725,0.215025
poor,90.7385,0.14775,0.806807,0.359303,0.412796,0.143984
poor,111.5901,0.080132,0.374159,0.545719,0.29234,0.194337
poor,71.2803,0.111126,0.799356,0.494245,0.69236,0.073085
poor,98.5449,0.061705,0.409002,0.504442,0.420364,0.0
poor,75.2746,0.048565,0.538461,0.762779,0.672492,0.0
poor,116.3161,0.118092,0.171846,0.28936,0.619104,0.282565
poor,75.3636,0.108322,0.06525,0.305436,0.627591,0.202759
poor,87.5159,0.11668,0.625455,0.612008,0.574868,0.362206
poor,105.9936,0.097966,0.466112,0.302548,0.157526,0.056703
poor,90.7698,0.097244,0.709346,0.341641,0.600695,0.361897
poor,91.5283,0.107841,0.406165,0.614427,0.527169,0.021427
poor,97.4229,0.139443,0.417378,0.439543,0.509176,0.044507
poor,102.6606,0.048185,0.337388,0.565145,0.471351,0.154328
poor,101.6969,0.088197,0.452264,0.481364,0.254526,0.20605
poor,90.316,0.042432,0.284318,0.663641,0.476945,0.001462
poor,71.8947,0.086635,0.731014,0.312648,0.6614,0.25279
poor,102.0688,0.049928,0.618754,0.283014,0.572618,0.077875
poor,97.6557,0.10056,0.422274,0.430909,0.346721,0.102641
poor,119.0823,0.121469,0.313044,0.463689,0.251464,0.022297
poor,110.5071,0.038877,0.616834,0.299456,0.357691,0.261463
poor,103.718,0.06521,0.579191,0.372674,0.148789,0.174519
poor,115.7192,0.140298,0.579123,0.111931,0.498121,0.327629
poor,105.8856,0.113549,0.515387,0.335518,0.278327,0.0
poor,100.0946,0.095582,0.550364,0.082491,0.529003,0.508182
poor,96.1768,0.08815,0.50562,0.756467,0.19527,0.230481
poor,83.0051,0.07359,0.441074,0.619465,0.760198,0.267221
poor,89.3511,0.164782,0.37304,0.235773,0.045011,0.409414
poor,109.5237,0.162534,0.199886,0.641634,0.414027,0.320915
poor,70.2833,0.134042,0.591573,0.342218,0.529023,0.085176
poor,86.3084,0.076097,0.116509,0.522352,0.638319,0.094798
poor,100.223,0.082034,0.509089,0.224485,0.223315,0.357811
poor,94.0419,0.150663,0.458336,0.164784,0.645388,0.29462
poor,105.9031,0.125718,0.332497,0.324549,0.36571,0.006388
poor,91.0461,0.130091,0.492721,0.080788,0.088832,0.449716
poor,93.6452,0.070578,0.400681,0.054538,0.684619,0.141042
poor,115.511,0.09155,0.707316,0.401339,0.570647,0.307864
poor,104.3494,0.100438,0.408087,0.733087,0.218613,0.200646
poor,95.2233,0.102073,0.372695,0.412949,0.366231,0.0
poor,95.1433,0.056983,0.137811,0.377375,0.497577,0.279005
poor,103.5076,0.032022,0.205017,0.744704,0.190558,0.291626
poor,84.6959,0.09239,0.336014,0.462308,0.427355,0.132757
poor,79.2474,0.098033,0.231711,0.435496,0.925297,0.402526
poor,105.7752,0.087432,0.101025,0.085543,0.656559,0.081537
poor,84.5112,0.08503,0.258832,0.104646,0.389905,0.066271
poor,83.8847,0.066564,0.544025,0.303575,0.364286,0.289542
poor,92.8694,0.081652,0.534681,0.48364,0.370585,0.212091
poor,83.2731,0.06418,0.588447,0.438988,0.49106,0.242128
poor,95.693,0.110892,0.61832,0.532246,0.379844,0.408049
poor,98.4269,0.108971,0.500776,0.399401,0.25285,0.305203
poor,137.6794,0.078756,0.462779,0.260759,0.302396,0.431667
poor,84.9054,0.075778,0.164251,0.198478,0.05832,0.294771
poor,136.9955,0.079,0.149984,0.53,0.254615,0.394902
poor,90.7696,0.071046,0.417968,0.501555,0.354516,0.125491
poor,92.0175,0.051844,0.521466,0.0,0.311176,0.313908
poor,99.5457,0.10771,0.438292,0.583949,0.58494,0.266921
poor,108.9132,0.112513,0.370897,0.08122,0.484072,0.281913
poor,111.3571,0.06191,0.286842,0.44198,0.385767,0.0
poor,100.6266,0.034427,0.279854,0.620336,0.764976,0.017652
poor,90.0591,0.091279,0.770621,0.251426,0.304623,0.432309
poor,89.3782,0.111666,0.184114,0.315753,0.068081,0.041685
poor,107.588,0.088503,0.392561,0.20025,0.355869,0.245167
poor,109.7437,0.011246,0.300283,0.381819,0.380227,0.260506
poor,99.0131,0.080854,0.355166,0.3009,0.629748,0.090199
poor,94.0579,0.0955,0.730863,0.289938,0.591761,0.384797
poor,94.0437,0.083678,0.39077,0.298835,0.570848,0.234651
poor,98.5293,0.056243,0.275852,0.778689,0.364435,0.083784
poor,116.4665,0.098454,0.554068,0.322391,0.336265,0.174562
poor,74.2589,0.087362,0.503286,0.720093,0.4172,0.0
poor,93.5902,0.172185,0.605946,0.187822,0.518221,0.088698
poor,74.6929,0.079549,0.466475,0.0,0.170168,0.20155
poor,88.8774,0.101844,0.23136,0.492823,0.163248,0.44641
poor,69.2636,0.057223,0.525127,0.682847,0.463009,0.284429
poor,95.2631,0.059208,0.361775,0.107618,0.144258,0.260262
poor,78.1523,0.099587,0.215672,0.409277,0.302263,0.410992
poor,99.8558,0.127073,0.313984,0.361229,0.203783,0.137959
poor,91.0684,0.068224,0.231209,0.067297,0.0,0.041548
poor,104.4124,0.042045,0.203738,0.70818,0.272701,0.248157
poor,104.6348,0.109876,0.175983,0.303788,0.076355,0.566948
poor,71.0769,0.058565,0.262692,0.050668,0.670519,0.563367
poor,87.8638,0.050387,0.047353,0.301178,0.336727,0.102306
poor,98.3206,0.101855,0.508155,0.286775,0.179676,0.299875
poor,95.1877,0.116651,0.592214,0.065648,0.113156,0.086669
poor,79.156,0.112658,0.513236,0.569837,0.479297,0.231297
poor,112.9959,0.104092,0.462258,0.646091,0.423036,0.154349
poor,82.4327,0.111091,0.672669,0.339883,0.661583,0.0
poor,94.1682,0.088797,0.319141,0.826772,0.386761,0.13884
poor,95.3894,0.029916,0.313224,0.546648,0.274211,0.075669
poor,114.6429,0.130208,0.543058,0.258977,0.352106,0.079378
poor,80.0784,0.058668,0.33875,0.143056,0.087259,0.23291
poor,98.5189,0.141024,0.329699,0.40922,0.462543,0.161924
poor,106.165,0.113257,0.508934,0.298872,0.328494,0.0
poor,82.9112,0.07134,0.247685,0.437985,0.639326,0.063791
poor,99.2516,0.058977,0.395114,0.211934,0.520379,0.098182
poor,110.1749,0.082628,0.333071,0.099339,0.450641,0.334283
poor,99.0998,0.157165,0.707362,0.288494,0.336395,0.270455
poor,82.4297,0.124989,0.515088,0.401292,0.537391,0.458424
poor,97.5643,0.086609,0.72157,0.54351,0.335804,0.200778
poor,97.9307,0.100854,0.205812,0.041503,0.222522,0.055289
poor,85.3426,0.109041,0.419593,0.389279,0.155139,0.130754
poor,103.8089,0.107849,0.319577,0.382332,0.83977,0.19736
poor,84.6022,0.084787,0.466592,0.319766,0.393729,0.0
poor,80.5605,0.08552,0.420252,0.236762,0.364597,0.209152
poor,108.3412,0.087024,0.521839,0.24168,0.514419,0.25636
poor,107.9873,0.111404,0.555972,0.330317,0.448988,0.359526
poor,85.2189,0.071148,0.482658,0.433056,0.235179,0.188786
poor,93.59,0.023542,0.410473,0.318536,0.367941,0.412387
poor,76.763,0.065261,0.0,0.253817,0.320871,0.123503
poor,111.6152,0.115819,0.464014,0.275877,0.605238,0.197036
poor,82.7259,0.038513,0.370563,0.500929,0.855308,0.209242
poor,83.5197,0.054451,0.549352,0.0,0.510069,0.322657
poor,101.5442,0.08341,0.551689,0.384188,0.244375,0.477562
poor,89.7248,0.113273,0.014649,0.605294,0.693753,0.204475
poor,103.3816,0.106755,0.334299,0.459424,0.238274,0.108686
poor,111.9041,0.11924,0.322852,0.203285,0.270881,0.309896
poor,80.0002,0.100701,0.584432,0.332351,0.602013,0.154353
poor,91.7922,0.060683,0.633092,0.196696,0.469954,0.189303
poor,79.2083,0.071727,0.698917,0.390332,0.19817,0.245799
poor,92.8083,0.193621,0.501322,0.273875,0.684006,0.0
poor,96.4148,0.149833,0.429084,0.00334,0.320816,0.418178
poor,100.641,0.064834,0.326656,0.23806,0.47224,0.400729
poor,110.7863,0.10368,0.210304,0.084413,0.50665,0.0
poor,91.6165,0.099125,0.245233,0.145148,0.381176,0.275548
poor,110.9228,0.108212,0.463258,0.200761,0.185819,0.123368
poor,101.149,0.100099,0.072018,0.192865,0.640902,0.211882
poor,73.7449,0.160675,0.44479,0.426867,0.479905,0.144861
poor,84.0864,0.15365,0.630577,0.514387,0.515258,0.049502
poor,114.163,0.064706,0.500992,0.022122,0.0,0.247744
poor,82.8635,0.030325,0.54731,0.774016,0.677912,0.161402
poor,95.1327,0.116631,0.651983,0.281293,0.406836,0.245092
poor,103.3081,0.086008,0.428385,0.625966,0.641904,0.271612
poor,120.7866,0.078407,0.742135,0.458503,1.0,0.021128
poor,84.6598,0.102564,0.521502,0.740028,0.266325,0.335738
poor,112.4369,0.111139,0.277021,0.631552,0.645865,0.289938
poor,98.0652,0.096783,0.435828,0.478157,0.406227,0.072721
poor,79.2711,0.067439,0.489984,0.344609,0.443069,0.275122
poor,85.5902,0.13397,0.401812,0.263315,0.496477,0.0
poor,83.142,0.119432,0.137264,0.573515,0.702227,0.144582
poor,99.3772,0.123573,0.365978,0.523555,0.26577,0.12836
poor,83.01,0.100279,0.658434,0.313177,0.14575,0.037594
poor,100.919,0.145323,0.52087,0.272621,0.553237,0.164075
poor,89.3257,0.061246,0.703521,0.0,0.559572,0.130438
poor,88.8449,0.140769,0.321456,0.213986,0.373921,0.262077
poor,88.3722,0.042784,0.294174,0.606267,0.414955,0.267663
poor,91.0787,0.070215,0.751963,0.312362,0.311326,0.364421
poor,84.1646,0.072158,0.451844,0.350054,0.451922,0.51375
poor,100.0437,0.018658,0.508734,0.357576,0.40869,0.236892
poor,94.5698,0.088422,0.560348,0.241584,0.210463,0.653567
poor,84.2621,0.093004,0.180781,0.373294,0.213355,0.133629
poor,110.676,0.10416,0.552314,0.0,0.767379,0.021218
poor,117.9284,0.120646,0.55392,0.179003,0.430318,0.129362
poor,95.4356,0.082504,0.08305,0.574357,0.383779,0.12728
poor,86.5951,0.100754,0.289124,0.0,0.481426,0.277865
poor,92.0055,0.055563,0.466008,0.057094,0.194554,0.087395
poor,107.6591,0.079122,0.369384,0.740939,0.470492,0.250849
poor,89.4545,0.072109,0.056447,0.543748,0.489662,0.173125
poor,92.9416,0.112084,0.170152,0.232024,0.172739,0.465726
poor,108.1348,0.023919,0.177523,0.323531,0.305512,0.001343
poor,124.1714,0.099376,0.535467,0.211597,0.544455,0.142935
poor,90.7499,0.10833,0.15678,0.669406,0.436478,0.392142
poor,78.8687,0.062305,0.240858,0.40006,0.413197,0.130338
poor,79.789,0.052002,0.441273,0.256883,0.262879,0.432063
poor,93.7651,0.128101,0.354015,0.398955,0.388905,0.0
poor,116.4251,0.085945,0.584355,0.199594,0.367031,0.069972
poor,113.54,0.099342,0.51607,0.621637,0.631268,0.314801
poor,73.6741,0.06913,0.2693,0.495507,0.43413,0.0
poor,92.1688,0.045177,0.440432,0.018925,0.505765,0.256694
poor,123.6192,0.115436,0.373875,0.513614,0.120467,0.055629
poor,99.9971,0.025253,0.443311,0.145947,0.420261,0.03834
poor,101.3637,0.09058,0.702066,0.351347,0.246271,0.162967
poor,74.8365,0.102184,0.556173,0.843839,0.275633,0.159831
poor,86.3636,0.096363,0.518704,0.339325,0.617265,0.107453
poor,109.7926,0.106155,0.447835,0.287013,0.885334,0.077449
poor,99.469,0.067493,0.771412,0.527365,0.26433,0.276889
poor,98.8654,0.074501,0.58647,0.427861,0.44314,0.193712
poor,101.4658,0.096882,0.460637,0.221797,0.738753,0.042437
poor,101.4145,0.080393,0.766719,0.169303,0.252947,0.054527
poor,99.852,0.048808,0.363865,0.0,0.448084,0.124968
poor,72.6791,0.122568,0.21462,0.509389,0.259792,0.440236
poor,106.2433,0.059759,0.284925,0.471105,0.347524,0.174599
poor,114.0836,0.067539,0.466433,0.540926,0.561823,0.176058
poor,90.6664,0.037836,0.259876,0.413672,0.372424,0.211239
poor,110.5888,0.05438,0.407488,0.387742,0.259168,0.414722
poor,108.6288,0.098704,0.772962,0.050221,0.398455,0.254951
poor,81.2817,0.099021,0.250815,0.488111,0.611567,0.24085
poor,67.208,0.060996,0.551648,0.35424,0.0,0.386425
poor,97.0498,0.065428,0.629092,0.214492,0.26231,0.253753
poor,121.7156,0.138708,0.514748,0.442477,0.5583,0.011452
poor,104.6622,0.067978,0.507326,0.304506,0.500242,0.217716
poor,48.9045,0.095367,0.565588,0.439186,0.379483,0.446324
poor,99.6706,0.10313,0.638009,0.422519,0.220396,0.0
poor,87.8432,0.112828,0.386443,0.510236,0.429746,0.39321
poor,90.5717,0.104028,0.541059,0.65032,0.058673,0.131239
poor,107.7277,0.136377,0.493213,0.291459,0.551424,0.330305
poor,89.6051,0.099909,0.662495,0.728092,0.548521,0.206621
poor,94.1889,0.106722,0.429179,0.387928,0.188425,0.394559
poor,77.8972,0.077037,0.467567,0.748197,0.315463,0.100098
poor,86.7377,0.139767,0.0,0.149452,0.946258,0.288632
poor,78.4102,0.088742,0.462142,0.519225,0.7679,0.258283
poor,86.9032,0.113613,0.324315,0.143333,0.048018,0.0
poor,81.5533,0.054666,0.506383,0.11012,0.0,0.043413
poor,87.9221,0.071837,0.723514,0.227291,0.576185,0.197153
poor,94.3654,0.064939,0.439419,0.196981,0.434005,0.164563
poor,80.8306,0.119757,0.526831,0.260387,0.429099,0.187427
poor,81.9861,0.092115,0.338218,0.161013,0.075447,0.146209
poor,103.5046,0.06916,0.903728,0.527137,0.660866,0.319286
poor,122.793,0.06639,0.0,0.260775,0.511644,0.222728
poor,99.1321,0.129627,0.51877,0.509783,0.212087,0.035691
poor,119.2117,0.093027,0.337819,0.225721,0.270175,0.093656
poor,75.7528,0.044987,0.414899,0.231415,0.621432,0.243961
poor,98.9798,0.067706,0.428215,0.4222,0.543239,0.185916
poor,111.1869,0.09024,0.592712,0.25203,0.037482,0.240254
poor,105.8799,0.10726,0.525994,0.280283,0.238651,0.282759
poor,101.3967,0.073173,0.649696,0.173427,0.283295,0.445464
poor,108.0287,0.07926,0.501729,0.380958,0.0,0.064029
poor,94.2373,0.079302,0.494478,0.575896,0.335693,0.041352
poor,99.8728,0.080201,0.421909,0.291645,0.848368,0.0
poor,89.175,0.089889,0.309394,0.529965,0.562652,0.192837
